"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
2,1,"COMP","CD47",0.00951545883523294,0.03,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
2,1,"LAMA5","DAG1",0.00122855239436072,0,"LAMA5_DAG1","LAMA5 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
2,1,"LAMB2","DAG1",0.000845218417750121,0.01,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
2,1,"LAMB3","DAG1",0.00130005801685849,0,"LAMB3_DAG1","LAMB3 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
2,1,"12oxoLTB4-PTGR1","LTB4R2",0.000141090109119099,0,"12oxoLeukotrieneB4-12oxoLTB4-PTGR1_LTB4R2","12oxoLTB4-PTGR1 - LTB4R2","12oxoLTB5","Non-protein Signaling","PMID: 33037400"
2,1,"DHEA-STS","ESR1",1.80991756107854e-06,0,"Dehydroepiandrosterone-DHEA-STS_ESR1","DHEA-STS - ESR1","DHEA","Non-protein Signaling","HMRbase"
2,1,"DHEA-STS","PPARA",9.76991235492548e-05,0,"Dehydroepiandrosterone-DHEA-STS_PPARA","DHEA-STS - PPARA","DHEA","Non-protein Signaling","HMRbase;PMID:18079279"
2,1,"Desmosterol-DHCR7","NR1H2",0.00343499298184458,0,"Desmosterol-Desmosterol-DHCR7_NR1H2","Desmosterol-DHCR7 - NR1H2","Desmosterol","Non-protein Signaling","HMRbase;uniprot"
2,1,"Desmosterol-DHCR7","NR1H3",0.000546057563820104,0,"Desmosterol-Desmosterol-DHCR7_NR1H3","Desmosterol-DHCR7 - NR1H3","Desmosterol","Non-protein Signaling","HMRbase"
2,1,"DHT-SRD5A3","AR",2.12932799419295e-07,0,"Dihydrotestosterone-DHT-SRD5A3_AR","DHT-SRD5A3 - AR","DHT","Non-protein Signaling","HMRbase;uniprot"
2,1,"CD99","CD99",0.00698658286914557,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
2,1,"CD99","CD99L2",0.000225890220767041,0.03,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514"
2,1,"CDH1","ITGA2_ITGB1",0.00493121296844926,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
2,1,"DSC1","DSG1",0.0629821736810693,0,"DSC1_DSG1","DSC1 - DSG1","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
2,1,"DSC1","DSG2",0.00403153263695857,0,"DSC1_DSG2","DSC1 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
2,1,"DSC2","DSG2",0.0022026932476611,0,"DSC2_DSG2","DSC2 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
2,1,"DSC3","DSG2",0.00308964467895501,0,"DSC3_DSG2","DSC3 - DSG2","DESMOSOME","Cell-Cell Contact","PMID: 27298358"
2,1,"EPGN","EGFR",0.0090684502292013,0,"EPGN_EGFR","EPGN - EGFR","EPGN","Cell-Cell Contact","PMID: 27298358"
2,1,"EFNA1","EPHA1",0.000820114076869931,0,"EFNA1_EPHA1","EFNA1 - EPHA1","EPHA","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNA3","EPHA1",0.00109818808503698,0,"EFNA3_EPHA1","EFNA3 - EPHA1","EPHA","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNA3","EPHA4",0.000882183600584051,0,"EFNA3_EPHA4","EFNA3 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNA5","EPHB2",5.38607654831863e-05,0.02,"EFNA5_EPHB2","EFNA5 - EPHB2","EPHA","Cell-Cell Contact","PMID:15107857; PMID: 15114347"
2,1,"EFNB1","EPHA4",0.00114526725291976,0,"EFNB1_EPHA4","EFNB1 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNB1","EPHB2",0.000414226033424476,0,"EFNB1_EPHB2","EFNB1 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNB1","EPHB4",0.00527920450324175,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNB2","EPHA4",0.000295835945184931,0.02,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNB2","EPHB2",0.000106773422095424,0,"EFNB2_EPHB2","EFNB2 - EPHB2","EPHB","Cell-Cell Contact","PMID: 15114347"
2,1,"EFNB2","EPHB4",0.0013802013591207,0,"EFNB2_EPHB4","EFNB2 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
2,1,"F11R","F11R",0.0105344105558174,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
